path,aggregate_fair_value_to_market,aggregate_market_to_fair_value,revenue_cagr_10y,fcf_margin10,capex_to_revenue5,avg_overcapacity_5y,terminal_enterprise_adoption,terminal_token_volume_index,terminal_compute_utilization,price_target_ratio_5y_vs_market0,price_target_ratio_10y_vs_market0,prob_rapid_dotcom_style_burst,prob_gradual_valuation_deflation,prob_japan_style_prolonged_stagnation,prob_productivity_led_expansion
105,0.36810095788618197,2.7166460140242377,0.13252436626756814,0.09906077112236296,0.189846402290439,0.0,0.5913352691063006,247961.48118640934,1.0,1.8949262819946073,3.0201359134219152,0.802113867164789,0.12438077244215837,0.029097000589795675,0.04440835980325696
106,0.2600076263970826,3.8460410329380266,0.08231798814635805,0.13469147771972242,0.21022075913286237,0.0,0.5051997839170268,41874.41972045734,1.0,1.6466908257364445,2.053653314426925,0.963012721487108,0.02296748529624157,0.005467366365122468,0.008552426851527956
107,0.15549564260540719,6.431048376948063,-0.018410034729703928,0.14716959729357515,0.23403284850213557,0.04939773462128607,0.5551825577348838,169.24583405782644,0.7895705182308144,0.5512848202086429,0.5243381017182167,0.9989117768654829,0.0008982703244363469,9.893278747853947e-05,9.10200226021763e-05
108,0.13458961658921983,7.429993675159162,-0.07878241691726162,0.17631848176916728,0.1625400981806639,0.0038951277130160555,0.4911459251897891,59.99189070246666,0.8176647882327951,0.09553855805930707,0.09451178775663349,0.998734100779794,0.001138431403883927,7.500146037265301e-05,5.246635594941755e-05
109,0.25303165417471457,3.952074704888563,0.04019481016291793,0.14343743175882212,0.19822038243786474,0.0,0.5614982049579662,286.9455201167042,1.0,0.4339973697928,0.4399121520230175,0.970892306321657,0.02067830716328285,0.004024621270760952,0.0044047652442994415
110,0.2839690330962185,3.5215107404375514,0.10355869267187878,0.09865177323713356,0.21584713242059111,0.0,0.47595220354851775,29614.043570937025,1.0,1.4216711662585908,1.8419846423113595,0.9448185079006817,0.0386375945461355,0.007906536310778246,0.00863736124240452
111,0.3023880696483958,3.3070087757190887,0.14026995498933048,0.04345354475340401,0.24134925298988016,0.13495044046405175,0.6073044242827405,2770.533354170684,0.7700337956294699,3.580323916835845,4.185450672389848,0.9297494171469505,0.047079761908882564,0.012264072671616047,0.010906748272550884
112,0.058982084348656136,16.954300802406014,0.061875777041310975,-0.04800471604816202,0.280360575998389,0.0,0.5354873667864082,10742.159203732206,1.0,0.5821762009938614,1.0421164565102663,0.9989210393994269,0.0008370587093037793,0.00011426422562597191,0.00012763766564322448
113,0.20133834385616725,4.966763810843618,0.10197385686524973,0.0562876010673291,0.2609180897444628,0.06659168323994095,0.4763127953191804,1393.962872105972,0.7809000620596948,1.4580397356541996,2.190848840752354,0.9948045884706284,0.003912001217337889,0.0006584490049990131,0.0006249613070347405
114,0.16997537638488613,5.883205092810831,0.0794207844818553,0.04270863566658847,0.220221559592332,0.0,0.7131104496711858,3274.9309174353607,1.0,0.5872188461985414,1.728918897210882,0.9985130186721233,0.0011271048662275314,0.00015199504002359513,0.00020788142162550866
115,0.2968569603151902,3.368625748031113,0.0891346046231305,0.10149235539931745,0.1896236722763923,0.0,0.6008806975106277,463281.46714801615,1.0,1.6541295914235652,2.4668311977496615,0.9264758056753887,0.05396448859202507,0.009685450585288233,0.00987425514729812
116,0.16675778522420429,5.9967215243085015,0.02618775542662921,0.12968022069976565,0.20471918770855663,0.0,0.4776852275425839,1169.245091212429,1.0,1.001304605183889,1.2487025238399778,0.9988877445609403,0.0009379866508084555,9.165728780965834e-05,8.26115004417201e-05
117,-0.532715160537107,10.0,0.16462387507698417,-0.07339092295995427,0.3100585021400591,0.0,0.5366394226039019,95697.28121262617,1.0,2.319322134862103,4.202696367006048,0.9989611464507209,0.000843110053066396,0.00010145537332087015,9.428812289181111e-05
118,-0.021647214518392847,10.0,0.15419076182024005,-0.014960815317005598,0.2702516074612993,0.0,0.5222633068370979,171063.51766962104,1.0,2.4415362183303855,3.9608873421170547,0.9988716934654508,0.0010030351902651532,7.552777329340392e-05,4.974357099055288e-05
119,0.09890218205405436,10.11100037664949,0.03355811517895457,0.004712210353941359,0.25842369123159553,0.0,0.5084927372016081,3610.6905034068322,1.0,0.727514072088645,1.0760880603296656,0.9989206694076441,0.0008353851359686243,0.00011468769982132302,0.00012925775656591931
120,0.3031694444110957,3.2984854457958064,0.11027119317532819,0.10222899990856811,0.1967684967212524,0.0,0.5032682738079587,18536.17362225798,1.0,1.9710342578411446,2.6920751114345123,0.9128235109111574,0.05764225751108687,0.010862064810255883,0.018672166767499703
121,0.1893247375149276,5.281929942837784,-0.01635706483750643,0.1994862769021613,0.18180716899722765,0.0,0.788527755907487,3341.1806297354888,1.0,0.6889680627626893,0.706217249784361,0.9959671577657074,0.0031492962923897506,0.00039799239932771505,0.00048555354257495844
122,0.44878740072804796,2.2282265464176225,0.20837297284933443,0.04277012049110475,0.23461614671812048,0.0,0.5862948955245035,28815.528938492047,1.0,5.116734400113925,11.537116130383316,0.6594457107942902,0.22526150387811655,0.05260104083124434,0.06269174449634903
123,-0.2815190553708888,10.0,0.2563633216969805,-0.03645646939867555,0.29081462034323013,0.0,0.45995553831912567,4750.244649850873,0.8937725713438448,3.310783325380629,8.93309900342789,0.9989745449923902,0.0008753977200435149,8.551664928719921e-05,6.454063827912244e-05
124,-0.4336418274586464,10.0,0.14933118379076116,-0.06715577908590845,0.3044588743730792,0.0,0.7423027283547387,188612.1420193839,1.0,1.5314749738820739,2.1998423278669956,0.9988329058029233,0.0009957896062087596,9.251208875996921e-05,7.879250210788264e-05
125,0.11781486131888927,8.487893537414621,-0.08841681253955613,0.2511674481279741,0.2347980204728582,0.0,0.5637595199674602,502.21301704302266,1.0,0.1538563958114474,0.0811334952014582,0.99877730023585,0.001028054609691363,0.00010059470478874988,9.405044966998878e-05
126,-0.04753267665308087,10.0,0.19078469351471528,-0.020656146352821026,0.27755797929010273,0.018350369802650767,0.7033823333046709,22181.85657714994,0.8091956876081974,0.6750887183139171,1.29274391829225,0.9988699383486346,0.0009636818564377602,8.761313441377028e-05,7.876666051371718e-05
127,0.03107741308604832,32.17771045585944,0.1809064534999254,-0.007996705132541058,0.2661834621500201,0.0,0.42773702896019367,259287.14758793812,1.0,2.054794590601949,3.3114964926211856,0.9989314361253191,0.0009348115799731385,7.642010095974587e-05,5.733219374811151e-05
128,0.44137628460663014,2.265640531392018,0.12381123478311573,0.10897829259626321,0.20528844197217946,0.0,0.5436415359891363,29205.24713629665,1.0,1.7786669850312902,2.7295463879505846,0.6756839731129367,0.18870116828341266,0.062452525701538184,0.07316233290211265
129,0.047434422217542425,21.08173670617991,0.11402429888874077,0.02110098692989639,0.2675675183848823,0.10456664545457492,0.5484820452008888,3174.2121604901727,0.7646425878781739,1.889852476962689,1.5963686061619167,0.9990083394928125,0.000831941782802887,9.077629923990262e-05,6.894242514451985e-05
130,0.7104468725611108,1.4075647858017455,0.20585022138527864,0.07136936476833647,0.22818529512381605,0.0,0.48082579684291155,11870.528547607328,1.0,4.8833178245437825,10.53012690955655,0.3201224003424312,0.33508492279730306,0.13367281381005874,0.21111986305020694
131,0.20820426107790527,4.802975668330933,0.1824803140515292,0.027766469121535953,0.2430803911130954,0.0,0.42773702896019367,865687.8729291678,1.0,3.0058321818799953,6.010176747639104,0.9926919366684349,0.006012726018339626,0.0006848242727658883,0.0006105130404596445
132,0.21446797639671283,4.662700776130077,0.018153620550788174,0.14079027454284174,0.18665631807539768,0.0,0.5640415243289549,16096.978685680644,1.0,0.8955353268988855,0.9745094045956257,0.990288860961986,0.007650723560144118,0.0009958532946170162,0.0010645621832527311
133,0.7059972984559013,1.416436014963679,0.1870786866055396,0.06494222196172,0.21388324892570207,0.0,0.5670658353687614,32117.25317384828,1.0,4.176059813276754,6.457371644567521,0.33445403510931826,0.4185421122041607,0.10808418320129275,0.13891966948522838
134,0.6701901530357738,1.492113835857301,0.1293329183567109,0.12019992074740683,0.19691319182738193,0.0,0.6160388562224209,59729.82993271736,1.0,5.06167645574036,7.225166948380616,0.3487925935498944,0.36521946873378114,0.1304852007222534,0.15550273699407105
135,0.12130432966706557,8.24372883263624,0.034504583864891636,0.08498194600879015,0.23713144721451976,0.0,0.5632575524693334,4140.972889563796,1.0,0.6998614317812538,0.6063275882251299,0.9987930938738266,0.0010543682532614727,8.514759715113667e-05,6.7390275760641e-05
136,0.16006948762459858,6.2472868179926975,0.07640379701695732,0.07555421458400245,0.2272034719618496,0.0,0.45322277469244376,56173.65577911658,1.0,0.6231225352533779,0.6064750626531293,0.9989191639910637,0.0009286498992212359,8.458607310687194e-05,6.760003660804677e-05
137,0.2544112957283968,3.930643083818005,0.1272554202430105,0.07018731028960451,0.23087649714735944,0.0,0.608045071628127,51191.67113028152,1.0,1.6038774900806745,2.195056652321387,0.9695813138347585,0.022115961500296242,0.004095054791703954,0.004207669873241175
138,0.04672215410802563,21.40312276030583,-0.00494370863908189,0.03651488358354308,0.2873487653352181,0.13283295464735817,0.492311007219634,1180.896358290748,0.7454684530648801,0.39713506768725415,0.34906910157844756,0.9989869715320366,0.0008789733808338065,8.206798212800662e-05,5.198710500174816e-05
139,0.476746052571719,2.0975527633751425,0.16983423278014564,0.0983251316792502,0.20620762812954363,0.0,0.5655410360047022,2199.7748587650112,1.0,3.837352960147691,6.463538175918221,0.599489320025976,0.2362697866787886,0.07246364075079453,0.0917772525444408
140,0.22930577964037022,4.36098907567154,0.028126626260437382,0.11997490108358502,0.19611427484849614,0.03248749342184385,0.46106272383234737,185.75764196435964,0.8017446318236267,0.597626338627407,0.9163619726162012,0.9857149663153714,0.010734345348787784,0.0018117689813836717,0.0017389193544573333
141,0.0691947984871863,14.451953352898094,0.08784582599108126,0.04117128034017079,0.2687108991794122,0.0,0.5773137386712109,8188.832492136959,1.0,2.2866832852909478,2.91500656839229,0.998810549585463,0.0008655341591450291,0.00012288041090921748,0.00020103584448276653
142,0.13646346216164384,7.3279688508523915,0.08129372959086378,0.05857665098817211,0.24446676452059068,0.0,0.8151851463256624,132779.10233554235,1.0,1.9989003909467524,2.465062812368307,0.9987572010343861,0.001042960933189248,0.00010023094460596583,9.960708781872421e-05
143,0.19120786475141216,5.229910397776222,0.03739363875075874,0.1612160107273161,0.18520333061341196,0.0,0.5645758391181058,3188.343897532423,1.0,0.7100234738288845,0.6595992570532074,0.9956845642455832,0.002991682616049049,0.0004665083084943116,0.0008572448298737186
144,0.20671752840215588,4.837519138940958,0.06190146416844855,0.10563422233731333,0.21797999067668083,0.0,0.6219851175260287,8027111.957458645,1.0,1.523989591670994,1.6450827054398598,0.9927187123199743,0.006019652120056976,0.000687306974134386,0.000574328585834229
145,0.6907542771455273,1.44769280927568,0.18318659196104847,0.08865522879477888,0.20864568580517093,0.0,0.5688354084048665,33319.6495809493,1.0,5.276526849554479,10.887407782360917,0.3258166947501409,0.3487414701409496,0.1323929773514629,0.1930488577574464
146,0.3767020215371217,2.6546180875789545,0.11788866578993251,0.10619923644565962,0.1883400707776098,0.0,0.46401676432126726,31035.78926645354,1.0,2.438058775964398,3.171397380578142,0.7981628566095366,0.12849847050999222,0.03287102838205361,0.04046764449841749
147,0.23694225575074865,4.2204375780567815,0.09871318251123151,0.09877493362650525,0.20455604312981565,0.0,0.710338388794032,1263753.0455073535,1.0,1.8843447546781236,2.6437112925028634,0.979089003355905,0.016143953621992762,0.002267744355480125,0.0024992986666224374
148,0.7087568410979183,1.410921125573792,0.20293266852251213,0.06271926906682969,0.22041752624114383,0.0,0.597590521636306,727676.4216616405,1.0,1.7727286702893341,3.5429042554202472,0.3155876243135636,0.3578572175717806,0.12397834480726685,0.202576813307389
149,0.6537343980630181,1.529673217384536,0.14173153444017017,0.08601000166235781,0.21191864324411164,0.0,0.6583817814043086,117723.18580449284,1.0,4.793849678977483,8.6543007106058,0.36857128740278244,0.36637319996217577,0.1240929383426346,0.14096257429240733
150,0.17264394023558383,5.792268171332485,0.09356746414579198,0.05083162848553767,0.2313097592588044,0.0,0.4945909072045085,7912.67843814919,1.0,0.7664090670713225,1.1195173168878354,0.9984823529139207,0.0012223596498285192,0.0001355905292525743,0.00015969690699822552
151,0.5338601675422334,1.8731496762602924,0.1401950224304278,0.11409608886197016,0.195169037427751,0.0,0.5693068176222437,1879.6655410123665,1.0,2.0193784936318644,3.5197185961364816,0.4967107179019593,0.26452279470815093,0.09435574551466025,0.14441074187522954
152,0.5015645000688312,1.9937615199296737,0.1487736787339009,0.08700051615269733,0.21150534402247204,0.0,0.5284504468808604,209985.23677023803,1.0,3.2979163701863734,5.21538135494001,0.5777631345983747,0.25474136756341387,0.07553618598688751,0.09195931185132397
153,0.5724500612856924,1.746877269528198,0.1694024103447429,0.09025157764927069,0.2148482631422688,0.0,0.5380653263802763,2831.9300789736,1.0,2.802320274464957,4.50923708265767,0.47017199418928945,0.29699636328989987,0.1090998619239922,0.12373178059681855
154,0.07693716182918088,12.99762008663956,0.09078895421829669,0.026246328528050394,0.26316638519881375,0.0,0.46049372890400075,8563.042770564123,1.0,1.3491420318815603,1.3698629506958697,0.998887518683109,0.000945182651671953,9.149123149080697e-05,7.580743372833248e-05
155,1.1684871320167085,0.8558074561540835,0.2334981031034884,0.033086742774916765,0.2505144879842396,0.0,0.5959764525970004,61838.78616076985,1.0,3.9199583259605495,8.947553277277658,0.2098705869939372,0.4454693055844815,0.1710254068579851,0.1736347005635962
156,0.17667783789310346,5.660019456458577,0.03501110001993801,0.12175544974356683,0.20658793609226217,0.0,0.5000455450597545,39981.08728616138,1.0,0.9537269674592412,1.1348967443842937,0.9980345824689371,0.0016589380781723124,0.00016397981056842905,0.00014249964232210995
157,0.030613206363921466,32.66564070787856,0.018513378248921963,0.017503703444366206,0.30502525581354056,0.1495610175552012,0.5411649717671126,518.6716101762182,0.7309954250549431,0.7892582011927147,0.722036856656017,0.999070142437988,0.0007882486636031713,8.574956530598935e-05,5.585933310280593e-05
158,0.6336931650556178,1.5780507904203642,0.17905552239231093,0.04184973331056296,0.23309090994679071,0.0,0.4860306794592931,179984.2413258961,1.0,2.879075699643348,4.466186616375828,0.41444937925423836,0.3865038644328732,0.09376957718469693,0.1052771791281914
159,0.5319954210714799,1.8797154268469507,0.08945494105667717,0.1500168674001754,0.18847718719251558,0.0,0.6518843748640218,13977.5314707189,1.0,1.2199931033534839,1.755291356657834,0.4807046691680895,0.2451373178075617,0.10812559659606862,0.16603241642828018
160,-0.3017489946961829,10.0,0.19517209409573177,-0.04519025190215639,0.3077310274109213,0.12743223582765034,0.5055298645371613,25078.00742867671,0.7475051182267487,2.0221725146617118,4.078342555303678,0.9990863054815394,0.0007141655067352886,9.848697001206674e-05,0.0001010420417131796
161,0.43580501800075383,2.294604143356308,0.14529871036763842,0.10550483097988389,0.20571244113200493,0.0,0.5798496557713773,122710.73237797571,1.0,2.269163233730199,3.2301770416093425,0.657899818468919,0.1898441551502665,0.057935802321039516,0.09432022405977507
162,-0.05058822353844262,10.0,0.00583579347133667,-0.010452588497918452,0.34945672267483335,0.14761525486612018,0.49330713849035934,3357.113638581638,0.7372960805758927,0.48076331066558853,0.49902780748845876,0.9990817444279669,0.0007280464904618167,0.00010398764878255542,8.622143278859997e-05
163,-0.01873684436513308,10.0,0.1022032471562313,-0.01474369452179564,0.27440385403905493,0.0,0.5431061572746753,20959.299376969884,1.0,1.8581791644583316,1.841818772583069,0.9987722361233266,0.001105812250782231,7.441269467251637e-05,4.753893121885012e-05
164,0.6426089747999876,1.5561562928859662,0.22029399008084027,0.05537401830059845,0.23648720021861383,0.0,0.5559688035905277,229711.9606563131,1.0,5.118955508668395,10.346518026377332,0.38612286352434855,0.34781679406361843,0.12052672388416319,0.14553361852786978
165,0.632330471891043,1.5814515422756823,0.19873339539706536,0.10149414503152458,0.2100805127409068,0.0,0.585416681058306,677.7359590730498,0.9973604023332456,3.230183490324353,5.3015453038102365,0.3695130009948827,0.3010386046247813,0.13665284495920654,0.19279554942112953
166,0.3714200730182906,2.692369294620097,0.0879250816323569,0.11408502634847016,0.19702494704976267,0.0,0.6809378274279888,400666.96353983943,1.0,1.3859117217273853,1.6130414910979096,0.8006480188339923,0.13777149472520875,0.02916280970659823,0.03241767673420081
167,0.22193816162219285,4.505759589476587,0.06511450171238264,0.11632733602238457,0.2269281201691184,0.0580800270618846,0.5014369183910651,103.11657682984399,0.7842900495742157,1.4591143866838934,1.37180163524753,0.9886834007822449,0.00850149366520662,0.001398465202219497,0.001416640350328869
168,1.2358839602280534,0.8091374531760033,0.2141763264829979,0.0665572262314025,0.21879290416277314,0.0,0.6378716106120275,109155.96386080851,1.0,2.6254278403804574,5.830120960581847,0.2067232757705497,0.4473834916270648,0.1686846912108394,0.17720854139154613
169,-0.17223260024309442,10.0,0.14740151855546357,-0.0561235667738444,0.33470047392881497,0.10714648830965819,0.46320939154593277,2730.2105118574773,0.7567748562133286,3.0143977065724172,4.034033296737626,0.9990165149009799,0.0008237606222403097,9.24687187364345e-05,6.725575804354752e-05
170,0.16892868013100412,5.919657924424085,0.22868937284483426,0.0022723196132228675,0.2702191148329392,0.0,0.6199652328467682,41253.847500786535,1.0,4.8450980167822575,7.938358910769974,0.998742083772689,0.0010368845413349186,0.00011367106913008816,0.00010736061684595489
171,0.14507526600337275,6.892973747687298,-0.05834328004945666,0.22145841047600753,0.19776799228601724,0.0,0.44751522654275994,179.73537075861555,1.0,0.2802317551590657,0.2528567467048104,0.99887289067092,0.0009254805552372477,0.00010199779175167757,9.96309820910268e-05
172,0.39647164104759725,2.5222484951450737,0.16047824134879463,0.08842700803625204,0.2242587287559192,0.0,0.5848593769511716,1784.744471353905,1.0,2.082664404979936,3.0027429014073665,0.7501298000064431,0.145550784692935,0.04630600046608886,0.05801341483453287
173,0.19752236684322808,5.06271778726554,0.03568383920322571,0.12509344155161403,0.21405937529121682,0.0,0.5179707525583824,197310.04935652143,1.0,0.5232903237127644,0.3990072667946328,0.9950536020304152,0.004022327113910706,0.0004906167599549871,0.00043345409571912344
174,0.4582802873622611,2.1820707274051276,0.12765500331047397,0.08063674462004483,0.21497503834813,0.0,0.4906263856460218,17401.849841672964,1.0,2.369928467963122,3.247230177049025,0.6616123267342278,0.22532940375292887,0.059036897275319695,0.05402137223752353
175,0.2886410923051114,3.464510170793486,0.09337018193125401,0.0826858526325437,0.21233229057265782,0.0,0.4706908276256617,3101.943190820111,1.0,2.6083964811729854,5.102721780077901,0.9394091740699022,0.04215758460706229,0.009107569472002242,0.009325671851033087
176,-0.060039334087030154,10.0,0.05037793041778715,-0.0514638871414108,0.30683583128668696,0.0,0.5221966136824817,32440.985791404735,1.0,1.0478377895818667,0.9908866253720848,0.9988238829754672,0.0009977648155492182,9.407861067954123e-05,8.427359830399452e-05
177,0.33939710800302736,2.946401063591503,0.139050787112456,0.08211745491218916,0.2212438386745274,0.0,0.5230250709807952,2037491.122210919,1.0,3.0372381137577524,4.97535763976386,0.8630833556178025,0.09217880261783436,0.020123168768145242,0.024614672996218043
178,0.3532104077278903,2.8311736520810276,0.16644097183089768,0.07913009852769033,0.21357033325913197,0.0,0.5384834851529013,29715.832971711243,1.0,2.1484595524792787,2.993322562179591,0.8374671557539212,0.10771507182678294,0.02413630589501958,0.030681466524276287
179,-0.28162348799148235,10.0,0.03512070146015911,-0.335355972488007,0.31959527105739144,0.5855132116724258,0.5249741183788432,7422.839220021202,0.65079208389358,1.6271751655631204,0.8467881498513067,0.9994162065381007,0.00045642607403289083,8.865813097865639e-05,3.870925688786709e-05
180,0.14420910279922614,6.934375019254099,0.12634208634545097,0.04195788364856422,0.24727119163557001,0.0,0.6853364795478756,26189244.759971824,1.0,1.8287706170892957,2.3402680351990983,0.9988256038767944,0.0009736407795364116,9.877923278357642e-05,0.00010197611088563508
181,-0.5959660232327834,10.0,0.22019584048867125,-0.053008895609277525,0.2975019821082104,0.0,0.6012413217277506,1978268.7687637578,1.0,5.7525326857654315,13.779091205035451,0.9988181378599561,0.000992366225600584,9.345908813457258e-05,9.603682630853879e-05
182,0.24937538175657745,4.010018923905364,0.09405070307156005,0.10906699274642816,0.20017885981871786,0.0,0.5205147297166404,2489.236482492315,1.0,0.9988869051092941,1.0704464660997284,0.9735909962556365,0.01927146087312215,0.003521760649228758,0.003615782222012674
183,0.22650719571152403,4.414870780854062,0.10103078838073243,0.05184541622064159,0.22595516266225946,0.0055296017638695625,0.5030639453285077,1452.6751781849885,0.9882126268371006,1.4143729203432611,1.4619331925200167,0.9865426726410257,0.010800837027691983,0.0014723964393073747,0.0011840938919748833
184,0.17951094677554372,5.5706909130749365,0.06485371551384755,0.07201252107428383,0.22946493733189774,0.0,0.6397237487239986,2187572.340679155,1.0,0.9159108511959434,1.0286973508114583,0.9976950013328203,0.001993490996856821,0.0001742929014372886,0.0001372147688854501
185,0.3334534825150321,2.998919046991569,0.10526859963212876,0.11747659982672806,0.2162493685805315,0.036577700767116104,0.4914028858659412,335.49361030519367,0.8001028869562974,1.7145675881621942,1.4130752220650107,0.8777353105375199,0.07634139706161493,0.02172196871160415,0.024201323689261155
186,0.3617833570777566,2.7640851366887893,0.11035072213567898,0.06314387486424043,0.21359433697518845,0.0,0.7349017719356018,2688.9167601272547,1.0,1.0719174828602058,2.3140148380476777,0.820989551246155,0.12415979063584702,0.02719102115266866,0.02765963696532944
187,0.8409042264345578,1.1891960684274472,0.20403735772397558,0.10132812422633106,0.20955725440976278,0.0,0.45581709064490933,18453.847832357453,1.0,3.618951734245456,7.094397413661668,0.23167190789599543,0.32908355183428567,0.1588777037769874,0.28036683649273153
188,0.7761678458772199,1.288381121830429,0.1316028620885854,0.07976405486446954,0.20698817281838408,0.0,0.5567560279908454,7491.314791160335,1.0,1.405056954690406,3.1215047769449624,0.2835896383414446,0.3579473622298241,0.15966181815173416,0.19880118127699709
189,0.1805729065286395,5.537929356203814,0.11531334103058977,0.07764630335599755,0.21911541318745995,0.0,0.5906134033626258,91671.96428703207,1.0,1.0484134107311343,1.1612480174367699,0.9975570186042565,0.002013278356067431,0.0002127984850369046,0.00021690455463896374
190,0.11912623016755908,8.394456859697755,-0.07909364374177508,0.23216004320383857,0.2136175666113125,0.3564985616811071,0.5551514838044639,28.32428136800681,0.7420005763081367,0.5994318096080876,0.25173453414759195,0.999153667918835,0.000683841263564785,9.987236961509311e-05,6.261844798543903e-05
191,0.576818853823896,1.7336465224233153,0.19337156231375285,0.05712519528665775,0.23928761671259685,0.0,0.4939346518098951,21213.442789718207,1.0,5.3021623183698665,11.395982519949266,0.4720558352975558,0.3119000694368281,0.10585562815802495,0.11018846710759117
192,0.13156247130568482,7.600951776563275,-0.026827221215353525,0.11140995004561885,0.24371862856854512,0.0,0.522015837647981,33136.83198021924,1.0,0.2955815791682755,0.1778240683849014,0.9988194413348032,0.0010721262742682894,6.822281265705387e-05,4.020957827160935e-05
193,0.164396605887531,6.082850644034172,0.1548497229991146,0.0437606990803065,0.25226330437112016,0.03109885020574312,0.45063208453872255,2779.0452781479544,0.8022529170106542,1.1889226189234263,1.765630888050996,0.9989689282406563,0.0008608388560022854,9.218411707442964e-05,7.804878626690982e-05
194,0.3037430945828755,3.292255915721411,0.1609887064670652,0.008358376296933357,0.2588655059346582,0.0829675121204069,0.5424510904562708,11351.499719472547,0.7734750854755035,1.6751768555034268,2.960157443841148,0.9257239841792598,0.05118592259738879,0.011003335145949776,0.012086758077401488
195,0.30644303098146314,3.2632492793105494,0.11602384506434538,0.06350779570232283,0.250924652104106,0.038393776964447526,0.5147921000387842,1046.826176902703,0.7982580964400446,0.8868067904402388,1.2617541413961366,0.9204703010193852,0.05402391937936359,0.01285400949598914,0.012651770105262162
196,0.29246500213829807,3.41921253034963,0.11273060847163952,0.10611857379676416,0.20718727142131932,0.0,0.688509529660654,623066.6377716976,1.0,0.9535694262092572,1.2973934596827013,0.9275299881682209,0.04828724657338774,0.010365710830843672,0.013817054427547602
197,0.26040099028692426,3.8402311715410318,0.14333680771720192,0.06708340749367558,0.22809906306713656,0.0,0.5058251612123509,140699.19250716286,1.0,3.10439873023798,4.610147669925441,0.9654949442418116,0.025655629570435365,0.00453146943251795,0.0043179567552348785
198,0.15745840029028943,6.350883777279622,0.050136672178951125,0.07560563270764477,0.21519537448500847,0.04365098704849504,0.4614432068771295,803.4756412823842,0.7943140051819575,0.7296843525486599,1.3015671073827468,0.9989422889341186,0.0008873925340854266,9.15562690775318e-05,7.876226271842238e-05
199,0.7193212027486062,1.3901995328079986,0.2501368671384432,0.03454280039170946,0.2530870362976331,0.0,0.48804034157594794,1925627.3313124976,1.0,4.577599110253294,9.841250317158876,0.3158666431987579,0.3535701852876338,0.1308364911028938,0.19972668041071456
200,0.17636774761925225,5.669970918712579,0.07217022614169988,0.05501855939911287,0.21153459064932917,0.0,0.6008601432954994,1859.0007170009144,1.0,0.497573732973121,1.0684856094661122,0.9980408361579791,0.001647394974905478,0.0001637836930687687,0.00014798517404649667
201,0.14742426634111103,6.78314381220114,0.092346795548514,0.06675693084930835,0.23006838753684203,0.0,0.5587595043126747,21219.401299526955,1.0,1.3774525229401522,1.793504088937325,0.9988368136468554,0.001008049977441116,8.586412019243045e-05,6.927225551106704e-05
202,0.18139170893511594,5.512931135996416,0.1422988791334987,0.040540986217789204,0.2487968907039028,0.0,0.5348975027946787,324104.56880937086,1.0,1.640673809931617,2.225519435348884,0.9976314401987634,0.001843165607526721,0.00023615345340094059,0.0002892407403089637
203,0.2931995474531699,3.4106464647927908,0.11080275877156609,0.06702259957098071,0.22366865895397453,0.0,0.5278005556406933,26467.087905336062,1.0,1.1278593971732773,1.2037543713874295,0.9363389966011191,0.048460904702025624,0.008314394146620835,0.006885704550234545
204,0.21159517513256537,4.726005682187674,0.06206966678898951,0.10534933210477573,0.20991844107221183,0.0,0.4809400288706701,450945.25150086137,1.0,1.5960278689624585,1.8361873074946693,0.9915712747530167,0.006893557377842213,0.0008422525425894141,0.0006929153265515671
205,0.49400387110513405,2.024275635255457,0.15174785791879475,0.09641310969350747,0.20357238034657069,0.0,0.5738546554007554,139995.95986418086,1.0,1.6991204834946916,2.4121295390372532,0.5839840651410996,0.2616027446599531,0.07155060672323584,0.08286258347571143
206,1.0571131934630067,0.9459724901588741,0.23073139119439,0.05602447092199897,0.214971733800152,0.0,0.5394963112669882,33535.77288319344,1.0,5.847054444693929,13.42337171486581,0.21024595530706472,0.4686373418973493,0.16447466401169977,0.15664203878388622
207,0.03428373724646993,29.16834861995585,0.06456294205379476,0.0019134209041772614,0.2727856802916106,0.0,0.7972027297682099,20093.218859794568,1.0,0.6638858426852967,0.5830968761430461,0.998716509007677,0.0011278603753465406,8.61595939632757e-05,6.947102301324554e-05
208,0.1825985107871659,5.476495923702165,-0.025288035479939408,0.18266473403695052,0.20390245885839595,0.0,0.42773702896019367,1822.233160214057,1.0,0.6504658605345585,0.5273528881997634,0.9974795941751906,0.0020692611169283517,0.0002377763239201625,0.0002133683839608262
209,0.7119619682731827,1.404569407584277,0.19450115665543355,0.06802916385796098,0.2197446243891315,0.0,0.5371985821289778,7325.327492355004,1.0,2.843660909657729,4.584705577985529,0.3498219324052617,0.40780216086568877,0.12675532182021465,0.11562058490883484
210,1.116640855636849,0.8955430879606087,0.18464059127649168,0.07766485380902909,0.2244454602020391,0.0,0.6597082295518776,81444.6505663734,1.0,3.5761657266799936,5.443983124990202,0.18452382769019396,0.3943966763991728,0.17154676996843254,0.2495327259422008
211,0.2227975208923999,4.488380283562267,0.182738992483096,0.026945521773294005,0.2466381832095104,0.0,0.5595816722998983,35224.94855855419,1.0,2.101303139650965,3.4865479866472193,0.9869585376557537,0.00977563375272411,0.0013736322999756045,0.0018921962915465732
